id,en_sent,en_amr,cn_sent,cn_amr,fa_sent,fa_amr
42,I was more isolated than a shipwrecked sailor on a raft in the middle of the ocean .,( / : ( / ) : ( / ) : ( / : ( / ) : ( / ) : ( / : ( / : ( / ) ) ) ) ),我 比 大海 中 伏 在 小 木排 上 的 遇难者 还 要 孤独 得 多 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ),تنهاتر از غريقی بودم که در اقيانوس بر تخته‌پاره‌ای مانده باشد .,( / : ( / ) : ( / ) : ( / ) : ( / : ( / : ( / ) : ( / ) ) : ( / ) ) )
43,"Thus you can imagine my amazement , at sunrise , when I was awakened by an odd little voice .",( / : ( / : ( / : ( / ) : ( / : ( / ) : ( / : ( / : ( / : ( / ) : ( / ) ) : ) ) ) ) ) ),而 在 第二 天 拂晓 ， 当 一 个 奇怪 的 小 声音 叫醒 我 的 时候 ， 你们 可以 想见 我 当时 是 多么 吃惊 。,( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) ) ) ),لابد تعجب مرا حدس می‌زنيد وقتی در طلوع صبح صدای عجيب و بچه‌گانه‌ای مرا از خواب بيدار کرد .,( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / : ( / : ( / : ( / ) : ( / ) ) ) : ) ) ) )
44,"It said : "" If you please -- draw me a sheep ! """,( / : ( / ) : ( / : : : ( / ) : ( / ) : ( / ) ) ),这 小小 的 声音 说道 ： “ 请 你 给 我 画 一 只 羊 ， 好 吗 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) ) ),صدا می‌گفت : بيزحمت يک گوسفند برای من بکش !,( / : ( / ) : ( / : : : ( / ) : ( / ) : ( / ) ) )
45,""" What ! """,( / : ),“ 啊 ？,( / : ( ) ( / : ( ) ( / ) ) ),چی ؟,( / : )
46,""" Draw me a sheep ! """,( / : ( / ) : ( / ) : ( / ) : ),“ 给 我 画 一 只 羊 … ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),يک گوسفند برايم بکش .,( / : : ( / ) : ( / ) : ( / ) )
47,"I jumped to my feet , completely thunderstruck .",( / : ( / : ( / : ( / ) ) ) : ( / : ) ),我 象 是 受到 惊雷 轰击 一般 ， 一下子 就 站立 起来 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / ) ),من مثل آدمهای برق‌زده از جا جستم .,( / : ( / : ( / : ( / ) ) ) )
48,I blinked my eyes hard .,( / : ( / ) : ( / : ) : ( / ) ),我 使劲 地 揉 了 揉 眼睛 ，,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ),خوب چشمهايم را ماليدم .,( / : ( / ) : ( / : ) : ( / ) )
49,I looked carefully all around me .,( / : ( / ) : ( / : : ( / ) ) : ( / ) ),仔细 地 看 了 看 。,( / : ( ) ( / ) ),به دقت نگاه کردم .,( / : ( / ) : ( / ) )
50,"And I saw a most extraordinary small person , who stood there examining me with great seriousness .",( / : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) ) : ( / : ( / ) ) : ( / : : ( / : ( / ) ) ) ) ) ),我 看见 一 个 十分 奇怪 的 小家伙 严肃 地 朝 我 凝眸 望 着 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),آدمک خارق‌العاده‌ای را دیدم که با وقار تمام مرا تماشا می‌کرد .,( / : ( / ) : ( / : ( / ) : ( / : : ( / : ( / ) ) ) ) )
51,"Here you may see the best portrait that , later , I was able to make of him .",( / : ( / : ( / ) : ( / : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / : ( / ) ) ) : ( / ) ) : ( / ) ) ),这 是 后来 我 给 他 画 出来 的 最 好 的 一 副 画像 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),اينک می‌توانید بهترين تصويری که من بعدها توانستم از او بکشم را ببینید .,( / : ( / : ( / ) : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) ) : ( / ) ) )
52,But my drawing is certainly very much less charming than its model .,( / : ( / : ( / : ( / : ( / ) ) ) : ( / : ( / : ( / ) ) ) : ( / ) : ( / : ) ) ),可是 ， 我 的 画 当然 要 比 他 本人 的 模样 逊色 得 多 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ),اما تصوير من حتما به زيبايی اصل نيست .,( / : ( / : : ( / : ( / ) ) : ( / ) : ( / ) : ( / ) ) )
53,"That , however , is not my fault .",( / : ( / : ( / ) : ( / ) : ) ),这 不 是 我 的 过错 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),تقصير هم ندارم .,( / : : ( / ) : ( / ) )
54,"The grown - ups discouraged me in my painter 's career when I was six years old , and I never learned to draw anything , except boas from the outside and boas from the inside .",( / : ( / ) : ( / ) : ( / : ( / : ( / ) ) : ) : ( / : ( / : : : ( / : : ( / ) ) : ( / ) : ( / : ( / : ( / : ( / : ( / ) ) ) : ( / : ( / : ( / ) ) ) ) ) ) ) : ( / : : ( / : : ( / ) ) ) ),六 岁 时 ， 大人们 使 我 对 我 的 画家 生涯 失去 了 勇气 ， 除了 画 过 开 着 肚皮 和 闭 着 肚皮 的 蟒蛇 ， 后来 再 没有 学 过 画 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) ) ) ),چون آدم‌بزرگها مرا در شش سالگی از کار نقاشی دلسرد کرده بودند و من بجز کشيدن شکل مار بوآی باز و مار بوآی بسته نقاشی ديگری نياموخته بودم .,( / : ( / : ( / : ( / : ( / ) ) : ( / ) : ( / ) : ( / ) : ( / : : ( / : : ( / ) ) ) ) : ( / : : : ( / : ( / ) : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) : ( / ) ) ) ) ) ) ) )
55,Now I stared at this sudden apparition with my eyes fairly starting out of my head in astonishment .,( / : ( / ) : ( / : ( / : ( / ) ) : ( / ) ) : ( / ) : ( / : ( / : ) : ( / : ( / : ) ) : ( / ) : ( / : : ( / : ) ) ) ),我 惊奇 地 睁大 着 眼睛 看 着 这 突然 出现 的 小家伙 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) ),باری ، من با چشمانی گردشده از تعجب به اين شبح نگاه کردم .,( / : ( / ) : ( / : ( / ) ) : ( / : ( / ) : ( / : ( / : ( / ) ) ) ) )
56,"Remember , I had crashed in the desert a thousand miles from any inhabited region .",( / : ( / ) : ( / : ( / ) : ( / ) : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) : ) : ( / ) ) ) : ),你们 不 要 忘记 ， 我 当时 处 在 远离 人烟 千 里 之外 的 地方 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) ) ) ),فراموش نکنيد که من در جايی بودم هزار ميل دور از هرچه آبادی بود .,( / : : : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / : : ( / ) ) : ( / ) ) ) )
57,"And yet my little man seemed neither to be straying uncertainly among the sands , nor to be fainting from fatigue or hunger or thirst or fear .",( / : ( / : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / : ( / ) ) : ( / : ) : ) : ( / : : ( / : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) ) : ) ) ) ),而 这个 小家伙 给 我 的 印象 是 ， 他 既 不 象 迷 了 路 的 样子 ， 也 没有 半点 疲乏 、 饥渴 、 惧怕 的 神情 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ) ),به نظرم هم نمی‌آمد که اين آدمک کوچولو راه گم کرده ، يا از خستگی يا گرسنگی يا تشنگی يا ترس از پا افتاده باشد .,( / : : ( / : ( / : ( / : ( / ) : ( / ) ) : ( / ) ) : ( / : : ( / : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) ) ) ) : ( / ) )
58,"Nothing about him gave any suggestion of a child lost in the middle of the desert , a thousand miles from any human habitation .",( / : ( / : ( / ) ) : ( / : ( / : ( / : ( / ) ) : ( / : ( / : ( / : ( / ) ) : ( / ) ) : ( / : ( / ) : ) : ( / ) ) ) ) ),他 丝毫 不 象 是 一 个 迷失 在 旷无 人烟 的 大 沙漠 中 的 孩子 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ),به ظاهر نيز به بچه‌ای که در صحرا، در هزار ميل دور از آباديها گم شده باشد، هيچ شباهت نداشت .,( / : ( / : : ( / ) : ( / : ( / : ( / : ( / ) : ( / : : ( / ) ) : ( / ) ) : ( / ) ) ) ) )
59,"When at last I was able to speak , I said to him : "" But -- what are you doing here ? """,( / : ( / ) : ( / : ( / : : ( / ) : ( / ) : ( / : ( / ) ) ) ) : ( / ) : ( / : ( / : : ( / ) ) ) ),当 我 在 惊讶 之中 终于 又 能 说出 话 来 的 时候 ， 对 他 说道 ： “ 唉 ， 你 在 这儿 干 什么 ？ ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),آخر وقتی توانستم حرف بزنم ، به او گفتم : هی ... تو اينجا چه می‌کنی ؟,( / : ( / ) : ( / : ( / : ) : ( / : ( / ) : ( / ) : ( / : ( / ) ) ) ) : ( / ) : ( / : : ( / : ( / ) : ( / ) ) ) )
60,"And in answer he repeated , very slowly , as if he were speaking of a matter of great consequence : "" If you please -- draw me a sheep ... """,( / : ( / : ( / ) : ( / : : : ( / ) : ( / ) : ( / ) ) : ( / : ) : ( / : ( / ) ) : ( / : : ( / : ( / : ( / ) ) ) ) ) ),可是 他 却 不慌不忙 地 好象 有 一 件 重要 的 事 一般 ， 对 我 重复 地 说道 ： “ 请 … 给 我 画 一 只 羊 … ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) ) ) ) ),و او خيلی آرام و مثل اينکه يک حرف بسيار جدی می‌زند تکرار کرد : بيزحمت ... يک گوسفند برای من بکش ...,( / : ( / : ( / ) : ( / : : : ( / ) : ( / ) : ( / ) ) : ( / : ( / ) ) : ( / : : ( / : ( / ) ) ) ) )
61,"When a mystery is too overpowering , one dare not disobey .",( / : ( / ) : ( / : ) : : ( / : ( / ) : ( / ) ) ),当 一 种 神秘 的 东西 把 你 镇住 的 时候 ， 你 是 不 敢 不 听从 它 的 支配 的 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ),وقتی معمايی در آدم زياد اثر بکند ، جرات نافرمانی نمی‌ماند .,( / : : ( / : ( / ) ) : ( / : ( / ) : ( / ) : ( / ) ) )
62,"Absurd as it might seem to me , a thousand miles from any human habitation and in danger of death , I took out of my pocket a sheet of paper and my fountain - pen .",( / : ( / : ( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : : ( / ) ) : ( / ) ) : ( / : ( / : ) ) ) : ( / : ( / : ( / : ) ) : ( / : ( / ) : ) ) : ( / : ) : ( / : ( / : ( / ) : ) ) ),在 这 旷无人烟 的 沙漠 上 ， 面临 死亡 的 危险 的 情况 下 ， 尽管 这样 的 举动 使 我 感到 十分 荒诞 ， 我 还是 掏出 了 一 张 纸 和 一 支 钢笔 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),گرچه اين برخورد در هزار ميل فاصله از آباديها و با بودن خطر مرگ در نظرم بيمعنی جلوه کرد ، يک ورق کاغذ و يک خودنويس از جيبم درآوردم .,( / : ( / : ( / : ( / ) : ( / : ( / ) ) : ( / ) ) : ( / ) ) : ( / : ( / ) : ( / ) ) : ( / : ) : ( / : ( / ) : : ( / : ) ) )
63,"But then I remembered how my studies had been concentrated on geography , history , arithmetic , and grammar , and I told the little chap ( a little crossly , too ) that I did not know how to draw .",( ) : : : : : : ( / : ( / : ( / : ( / ) : ( / : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) : ( / : ) ) : ( / ) ) : ( / : : ( / : : : ( / : ) ) : ( / : ( / ) ) : ( / : ( / ) : ( / ) ) ) ) ),这时 我 却 又 记起 ， 我 只 学 过 地理 、 历史 、 算术 和 语法 ， 就 有点 不 大 高兴 地 对 小家伙 说 我 不 会 画画 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) ),اما در همان دم يادم آمد که من بيشتر جغرافيا و تاريخ و حساب و دستور خوانده‌ام ، اين بود که با اندک ترش‌رويی به آدمک گفتم من نقاشی بلد نيستم .,( / : ( / : ( / ) : ( / : : ( / : ( / ) : ( / ) : ( / ) : ( / ) ) : ( / ) ) : ( / : ( / ) ) ) : ( / : ( / : : ( / : : : ( / ) ) : ( / ) : ( / : ( / ) ) ) ) )
64,"He answered me : "" That does n't matter .",( / : ( / ) : ( / ) : ( / : ( / ) : ) ),他 回答 我 说 ： “ 没有 关系 ，,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),او جواب داد: عيب ندارد,( / : ( / ) : ( / : ) )
65,"Draw me a sheep ... """,( / : ( / ) : ( / ) : ( / ) : ),给 我 画 一 只 羊 吧 ！ ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),يک گوسفند برای من بکش .,( / : : ( / ) : ( / ) : ( / ) )
66,But I had never drawn a sheep .,( / : ( / : ( / ) : ( / ) : ( / ) : ) ),因为 我 从来 没有 画 过 羊 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),اما من هيچوقت گوسفند نکشيده بودم .,( / : ( / : : ( / ) : ( / ) : ( / ) ) )
67,So I drew for him one of the two pictures I had drawn so often .,( / : ( / : ( / ) : ( / : : ( / : ( / : : ( / : : ( / : ( / ) ) ) ) ) ) : ( / ) ) ),我 就 给 他 重 画 我 所 仅仅 会 画 的 两 副 画 中,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),بنابراین يکی از آن دو تصوير را که بلد بودم  برای او کشيدم .,( / : ( / : ( / ) : ( / : : ( / : ( / : : ( / ) ) ) ) : ( / ) ) )
68,It was that of the boa constrictor from the outside .,( / : ( / ) : ( / : ( / ) ) ),的 那 副 闭着 肚皮 的 巨蟒 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),یعنی تصویر مار بوآی بسته را کشیدم .,( / : ( / ) : ( / : ( / : ( / ) : ( / ) ) ) )
69,"And I was astounded to hear the little fellow greet it with , "" No , no , no !",( / : ( / : ( / : : ( / : : ( / ) : ( / : ( / ) : ( / ) : ( / ) ) ) : ( / : ( / ) ) ) : ( / ) ) ),“ 不 ， 不 ！ ” 我 听 了 他 的 话 ， 简直 目瞪口呆 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) ) ),و متعجب شدم وقتی شنيدم آدمک در جواب گفت : نه ، نه,( / : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ( / ) ) ) ) ) )
70,I do not want an elephant inside a boa constrictor .,( / : ( / ) : ( / : ( / : ( / : ( / ) ) ) ) : ),我 不 要 蟒蛇 ， 它 肚子 里 还 有 一 头 象 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ) ) ),من فيل در شکم مار بوآ نمی‌خواهم .,( / : : ( / ) : ( / : ( / : ( / : ( / ) ) ) ) )
71,"A boa constrictor is a very dangerous creature , and an elephant is very cumbersome .",( / : ( / : ( / ) : ( / : ( / ) ) ) : ( / : ( / ) : ( / ) ) ),巨蟒 这 东西 太 危险 ， 大象 又 太 占 地方 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),مار بوآ بسيار خطرناک و فيل بسيار دست‌وپاگير است .,( / : ( / : ( / : ( / ) ) ) : ( / : ( / ) : ( / ) ) )
72,"Where I live , everything is very small .",( / : ( / ) : ( / ) : ( / : ( / ) ) ),我 住 的 地方 非常 小 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) ),خانه من هم خيلی کوچک است .,( / : ( / : ( / ) ) : ( / ) : ( / ) )
73,What I need is a sheep .,( / : ( / ) : ( / ) ),我 需要 一 只 羊 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ),من گوسفند می‌خواهم .,( / : ( / ) : ( / ) )
74,"Draw me a sheep . """,( / : ( / ) : ( / ) : ( / ) : ),给 我 画 一 只 羊 吧 。 ”,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),يک گوسفند برای من بکش .,( / : : ( / ) : ( / ) : ( / ) )
75,So then I made a drawing .,( / : ( / : ( / ) : ( / ) ) ),我 就 给 他 画 了 。,( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ),آن وقت من گوسفند کشيدم .,( / : ( / ) : ( / ) : ( / : ( / ) ) )
76,"He looked at it carefully , then he said : "" No .",( / : ( / : ( / ) : ( / ) : ( / ) ) : ( / : : ( / ) : ( / ) ) ),他 专心 地 看 着 ， 随后 又 说 ： “ 我 不 要 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),او به دقت نگاه کرد و گفت : نه !,( / : ( / : ( / ) : ( / ) ) : ( / : : ( / ) ) )
77,This sheep is already very sickly .,( / : ( / : ( / ) ) : ( / ) : ( / ) ),这 只 羊 已经 病 得 很 重 了 。,( / : ( ) ( / : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),اين خيلی بيحال است .,( / : ( / ) : ( / ) )
78,"Make me another . """,( / : ( / ) : ( / ) : ( / ) : ),给 我 重新 画 一 只 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ),يکی ديگر بکش .,( / : : ( / ) : ( / : ( / ) ) )
79,So I made another drawing .,( / : ( / : ( / ) : ( / : ( / : ) : ( / ) ) ) ),我 又 画 了 起来 。,( / : ( ) ( / ) : ( ) ( / ) ),برای همین من باز کشيدم .,( / : ( / ) : ( / : ( / ) : ( / ) ) )
80,My friend smiled gently and indulgently .,( / : ( / : ( / : ( / ) : ( / ) ) ) : ( / ) : ( / ) ),我 的 这 位 朋友 天真 可爱 地 笑 了 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) ),دوست من لبخند شيرينی زد .,( / : ( / : ( / ) ) : ( / ) )
81,""" You see yourself , "" he said , "" that this is not a sheep .",( / : ( / ) : ( / : ( / ) : ( / : ( / ) : ) ) ),“ 你 看 ， 你 画 的 不 是 小羊 ” 他 说 。,( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / : ( ) ( / ) ) ) : ( ) ( / ) ) ) ),و به مهربانی گفت:تو که می‌بينی... اين گوسفند نيست .,( / : ( / ) : ( / : ( / ) : ( / : : ( / ) ) ) : ( / ) )
82,This is a ram .,( / : ( / ) ),是 头 公羊 ，,( / : ( ) ( / ) : ( ) ( / ) ),این قوچ است .,( / : ( / ) )
83,"It has horns . """,( / : ( / ) : ( / ) ),还 有 犄角 呢 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ),شاخ دارد .,( / : ( / ) )
84,So then I did my drawing over once more .,( / : ( / : ( / ) : ( / : ( / : ) ) : ( / ) : ( / : ) : ( / ) ) ),于是 我 又 重新 画 了 一 张 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),من يکی ديگر کشيدم .,( / : ( / ) : ( / : ( / ) ) )
85,"But it was rejected too , just like the others .",( / : ( / : ( / ) : ( / : ( / ) ) : ( / ) ) ),这 副 画 同 前 几 副 一样 又 被 拒绝 了 。,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) ) : ( ) ( / ) ),اما آن هم مثل شکلهای قبلی رد شد .,( / : ( / : ( / ) : ( / : ( / : ( / ) ) ) ) : ( / ) )
86,""" This one is too old .",( / : ( / ) : ( / : ( / ) ) ),“ 这 一 只 太 老 了 。,( / : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ),اين يکی خيلی پير است .,( / : ( / ) : ( / : ( / ) ) )
87,"I want a sheep that will live a long time . """,( / : ( / ) : ( / : ( / : ( / ) ) ) ),我 想要 一 只 能 活 得 长 的 羊 。 ”,( / : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / ) : ( ) ( / ) ) ) ),من گوسفندی می‌خواهم که زياد عمر کند .,( / : ( / ) : ( / : ( / : ( / ) ) ) )
88,"By this time my patience was exhausted , because I was in a hurry to start taking my engine apart .",( / : ( / : ( / ) ) : ( / : ( / : : ( / : : ( / : : ( / : ) ) ) ) ) : ( / : ( / : ( / ) ) ) ),我 不 耐烦 了 。 因为 我 急于 要 检修 发动机 ，,( / : ( ) ( / : ( ) ( / ) : ( ) ( / ) : ( ) ( / ) ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / : ( ) ( / ) : ( ) ( / ) ) ) ) ),آن وقت حوصله ام سررفت چون برای شروع به کار پياده‌کردن موتور هواپيما عجله داشتم .,( / : ( / : ( / ) ) : ( / : ( / : : ( / : : ( / : : ( / : ( / ) ) ) ) ) ) : ( / : ( / ) ) )
